PlateName	Plate	Well	Content	compoundID_384	compoundID	mol.weight.Structure	Name	SecName	Class	Enzyme	Action	Selectivity	Description	GeneID	Selectivity_updated
P2	38	O18	sample	79352	79352	402,51067	AL-8810	(5Z, 13E)-(9S,11S,15R)-9,15,dihydroxy-11-fluoro-15-(2-indanyl)-16,17,18,19,20,pentanor-5,13-prostadienoic acid	Prostaglandin		Antagonist	FP Receptor	Prostaglandin F2alpha analog with selective antagonist effects at the prostaglandin F2alpha (FP) receptor	79352	FP Receptor
P2	38	O19	sample	79273	79273	218,2111	2,3-Dimethoxy-1,4-naphthoquinone	DMNQ	Cell Stress		Modulator		Redox cycling agent used to study role of ROS (reactive oxygen species)	79273	ROS
P2	38	O20	sample	79353	79353	287,36182	Etodolac	1,8-Diethyl-1,3,4,9-tetrahydropyrano[3,4-b]indole-1-acetic acid	Prostaglandin	Enzyme	Inhibitor	COX	Non-steroidal anti-inflammatory drug (NSAID)	79353	COX
P2	38	O21	sample	79274	79274	318,20303	1,1-Dimethyl-4-phenyl-piperazinium iodide	DMPP	Cholinergic		Agonist		Nicotinic acetylcholine receptor agonist	79274	NA
P2	38	O22	sample	79354	79354	357,41294	E-64	L-trans-3-Carboxyoxiran-2-carbonyl-L-leucylagmatine	Biochemistry	Enzyme	Inhibitor	Cysteine protease	Irreversible inhibitor of cysteine proteases	79354	Cysteine protease
P2	38	O23	sample	no treatment										no treatment	NA
P2	38	O24	sample	no treatment										no treatment	NA
P2	38	P01	sample	no treatment										no treatment	NA
P2	38	P02	sample	no treatment										no treatment	NA
P2	38	P03	sample	79425	79425	347,41757	GW9508	4-(3-Phenoxybenzylamino)phenylpropionic acid	Lipids		Agonist	FFA1/GPR40	GW9508 is a selective FFA1/GPR40 agonist	79425	FFA1/GPR40
P2	38	P04	sample	79505	79505	329,78897	GYKI 52466 hydrochloride	1-(4-Aminophenyl)-4-methyl-7,8-methylenedioxy-5H-2,3-benzodiazepine hydrochloride	Glutamate		Antagonist	AMPA/kainate	Selective AMPA/kainate glutamate receptor antagonist; anticonvulsant; skeletal muscle relaxant	79505	AMPA
P2	38	P05	sample	79426	79426	270,24395	Emodin		Phosphorylation	Enzyme	Inhibitor	p56lck TK	p56lck Tyrosine kinase inhibitor	79426	p56lck TK
P2	38	P06	sample	79506	79506	182,17765	4-Hydroxy-3-methoxyphenylacetic acid	Homovanillic acid; HVA	Dopamine		Metabolite		Dopamine metabolite	79506	dopamine
P2	38	P07	sample	79427	79427	334,37529	(-)-Eseroline fumarate		Cholinergic	Enzyme	Inhibitor	Cholinesterase	Metabolite of physostigmine (eserine); potent analgesic; cholinesterase inhibitor	79427	Cholinesterase
P2	38	P08	sample	79507	79507	213,19172	6-Hydroxy-DL-DOPA	2,5-Dihydroxy-DL-tyrosine	Adrenoceptor		Neurotoxin		Precursor of the catecholaminergic neurotoxin, 6-hydroxydopamine; converted to 6-hydroxydopamine by L-aromatic amino acid decarboxylase	79507	NA
P2	38	P09	sample	79428	79428	345,79528	S-(+)-Fluoxetine hydrochloride		Serotonin		Inhibitor	Reuptake	Selective serotonin reuptake inhibitor	79428	serotonin
P2	38	P10	sample	79508	79508	246,22165	Hispidin	6-(3,4-dihydroxystyrl)-4-hydroxy-2-pyrone	Phosphorylation	Enzyme	Inhibitor	PKC-beta	Potent protein kinase C-beta inhibitor	79508	PKC
P2	38	P11	sample	79429	79429	510,45316	Fluphenazine dihydrochloride		Dopamine		Antagonist	D1/D2	Dopamine receptor antagonist; antipsychotic	79429	dopamine receptor
P2	38	P12	sample	79509	79509	536,26227	ABT-702 dihydrochloride	4-Amino-5-(3-bromophenyl)-7-(6-morpholinopyridin-3-yl)pyrido[2,3-d]pyrimidine dihydrochloride	Phosphorylation	Enyzme	Inhibitor	ADK	Adenosine kinase (ADK) inhibitor.	79509	ADK
P2	38	P13	sample	79430	79430	386,67579	Fenoldopam bromide	SKF-82526	Dopamine		Agonist	D1	Peripheral D1 dopamine receptor agonist	79430	dopamine receptor
P2	38	P14	sample	79510	79510	191,18813	5-Hydroxyindolacetic acid	5-HIAA	Serotonin		Metabolite		Serotonin metabolite	79510	Serotonin
P2	38	P15	sample	79431	79431	276,21712	Flutamide	2-Methyl-N-(4-nitro-3-[trifluoromethyl]phenyl)propanamide	Hormone		Inhibitor	Androgen	Non-steroidal anti-androgen	79431	Androgen
P2	38	P16	sample	79511	79511	69,49098	Hydroxylamine hydrochloride		Neurotransmission	Enzyme	Inhibitor	MAO	Monoamine oxidase inhibitor	79511	MAO
P2	38	P17	sample	79432	79432	345,79528	Fluoxetine hydrochloride	Prozac; LY-110,140 hydrochloride	Serotonin		Inhibitor	Reuptake	Selective serotonin reuptake inhibitor	79432	serotonin
P2	38	P18	sample	79512	79512	328,29572	R-(+)-8-Hydroxy-DPAT hydrobromide	(+)-8-Hydroxy-2-(dipropylamino)tetralin hydrobromide	Serotonin		Agonist	5-HT1A	Full 5-HT1A serotonin receptor agonist; active enantiomer of (+-)-8-hydroxy-DPAT	79512	serotonin receptor
P2	38	P19	sample	79433	79433	699,61242	Guanidinyl-naltrindole di-trifluoroacetate	GNTI di-trifluoroacetate	Opioid		Antagonist	kappa	Selective kappa opioid receptor antagonist	79433	opioid receptor
P2	38	P20	sample	79513	79513	240,26679	Imazodan	Cl 914	Cyclic Nucleotides	Enzyme	Inhibitor	PDE II	Selective phosphodiesterase II (PDEII) inhibitor	79513	PDE
P2	38	P21	sample	79434	79434	487,51792	GBR-12935 dihydrochloride	1-[2-(Diphenylmethoxy)ethyl]-4-(3-phenylpropyl)-piperazine dihydrochloride	Dopamine		Inhibitor	Reuptake	Dopamine reuptake inhibitor	79434	dopamine
P2	38	P22	sample	79514	79514	361,35186	R(-)-Isoproterenol (+)-bitartrate		Adrenoceptor		Agonist	beta	Sympathomimetic amine acting almost exclusively on beta adrenoceptors; bronchodilator; active enantiomer of Isoproterenol	79514	adrenoceptor
P2	38	P23	sample	no treatment										no treatment	NA
P2	38	P24	sample	no treatment										no treatment	NA
P3	39	A01	sample	no treatment										no treatment	NA
P3	39	A02	sample	no treatment										no treatment	NA
P3	39	A03	sample	79515	79515	452,74431	ML-7	1-(5-Iodonaphthalene-1-sulfonyl)-1H-hexahydro-1,4-diazepine hydrochloride	Phosphorylation	Enzyme	Inhibitor	MLCK	Selective myosin light chain kinase (MLCK) inhibitor	79515	MLCK
P3	39	A04	sample	79595	79595	305,89194	TMPH hydrochloride	2,2,6,6-Tetramethylpiperidin-4-yl heptanoate hydrochloride	Cholinergic		Inhibitor	Nicotinic	Potent inhibitor of neuronal nicotinic receptors. Subtype specific (alpha3/4 and beta 2/4 combinations).	79595	acetylcholine receptor
P3	39	A05	sample	79516	79516	222,24868	3-Isobutyl-1-methylxanthine	IBMX	Adenosine	Enzyme	Inhibitor	Phosphodiesterase	Potent phosphodiesterase inhibitor; more active than theophylline at adenosine receptors	79516	Phosphodiesterase
P3	39	A06	sample	79596	79596	527,66624	L-750,667 trihydrochloride	(+-)-3-[4-Iodophenyl)-1-piperazyl] methylpyrrolo [2,3-b] pyrimidine	Dopamine		Antagonist	D4	Selective D4 dopamine receptor antagonist	79596	dopamine receptor
P3	39	A07	sample	79517	79517	277,21877	Iproniazid phosphate		Neurotransmission	Enzyme	Inhibitor	MAO	Monoamine oxidase inhibitor	79517	MAO
P3	39	A08	sample	79597	79597	118,56679	4-Methylpyrazole hydrochloride	Fomepizole	Biochemistry	Enzyme	Inhibitor	Alcohol dehydrogenase	Alcohol dehydrogenase inhibitor	79597	Alcohol Dehydrogenase
P3	39	A09	sample	79518	79518	648,26434	m-Iodobenzylguanidine hemisulfate	MIBG	Apoptosis		Activator		Antitumor agent which inhibits ADP ribosylation; induces changes in the mitochondrial membrane potential, activation of caspase-3 and DNA fragmentation	79518	ADP ribosylation
P3	39	A10	sample	79598	79598	578,88491	p-MPPI hydrochloride	4-Iodo-N-[2-4-(methoxyphenyl)-1-piperazinyl]ethyl]-N-2-pyridinyl-benzamide hydrochloride	Serotonin		Antagonist	5-HT1A	Selective 5-HT1A serotonin receptor antagonist which crosses the blood-brain barrier	79598	serotonin receptor
P3	39	A11	sample	79519	79519	332,06134	Imetit dihydrobromide	S-[2-(Imidazol-4-yl)ethyl]isothiourea dihydrochloride	Histamine		Agonist	H3	Potent and selective H3 histamine receptor agonist	79519	Histamine receptor
P3	39	A12	sample	79599	79599	242,23633	Molsidomine	SIN-10	Nitric Oxide		Donor		Vasodilator; converted by the liver to the active metabolite, SIN-1	79599	NA
P3	39	A13	sample	79520	79520	307,40157	JL-18	8-Methyl-6-(4-methyl-1-piperazinyl)-11H-pyrido[2,3-b][1,4]benzeodiazepine	Dopamine		Antagonist	D4>D2	Clozapine analog which is 25 fold selective for the D4 dopamine receptor versus the D2 dopamine receptor	79520	dopamine receptor
P3	39	A14	sample	79600	79600	403,52878	Metergoline	[[(8beta)-1,6-Dimethylergolin-8-yl]-methyl]carbamic acid phenylmethyl ester	Serotonin		Antagonist	5-HT2/5-HT1D	5-HT1/5-HT2 Serotonin receptor antagonist; analgesic; antipyretic	79600	serotonin receptor
P3	39	A15	sample	79521	79521	327,18287	Kenpaullone	NSC 664704	Phosphorylation	Enzyme	Inhibitor	CDK1, CDK2, CDK5	Potent inhibitor of CDK1/cyclin B, CDK2/cyclin A, CDK2/cyclin E, and CDK5/p25	79521	CDK
P3	39	A16	sample	79601	79601	318,1371	Meclofenamic acid sodium	2-([2,6-Dichloro-3-methylphenyl]amino)benzoic acid sodium	Prostaglandin	Enzyme	Inhibitor	COX / 5-Lipoxygenase	Cyclooxygenase and 5-Lipoxygenase inhibitor	79601	COX
P3	39	A17	sample	79522	79522	452,55485	LY-367,265	1-[2-[4-(6-fluoro-1H-indol-3-yl)-3,6-dihydro-1(2H)-pyridinyl]ethyl]-5,6-dihydro-1H,4H-[1,2,5]thiadiazolo[4.3.2-ij]quinoline-2,2-dioxide	Serotonin		Antagonist	Reuptake	Inhibits serotonin reuptake; 5-HT2A serotonin receptor antagonist	79522	serotonin
P3	39	A18	sample	79602	79602	684,83162	(+-)-Metoprolol (+)-tartrate	1-(Isopropylamino)-3-(p-[beta-methoxyethyl]phenoxy)-2-propanol tartrate	Adrenoceptor		Antagonist	beta1	Beta1-Adrenoceptor antagonist	79602	adrenoceptor
P3	39	A19	sample	79523	79523	270,21293	Leflunomide	5-Methylisoxazole-4-(4-trifluoromethylcarboxanilide)	Immune System	Enzyme	Inhibitor		Immunosuppressive; its metabolite, a malononitrile derivative, inhibits dihydroorotate dehydrogenase (in the de novo pyrimidine synthesis pathway) and several protein tyrosine kinases	79523	NA
P3	39	A20	sample	79603	79603	483,8263	GW405833 hydrochloride	1-(2,3-Dichlorobenzoyl)-5-methoxy-2-methyl-(3-(morpholin-4-yl)ethyl)-1H-indole hydrochloride	Cannabanoid		Agonist	CB2	Selective cannabanoid CB2 receptor agonist; analgesic.	79603	CB
P3	39	A21	sample	79524	79524	360,00661	LFM-A13	alpha-Cyano-beta-hydroxy-beta-methyl-N-(2,5-dibromophenyl)propenamide	Phosphorylation	Enzyme	Inhibitor	BTK	Potent and selective inhibitor of Bruton's tyrosine kinase (BTK)	79524	BTK
P3	39	A22	sample	79604	79604	382,46352	MDL 28170	Z-Val-Phe-CHO	Cell Cycle	Enzyme	Inhibitor	Calpain I / II	Cell permeable calpain I and II inhibitor	79604	Calpain
P3	39	A23	sample	no treatment										no treatment	NA
P3	39	A24	sample	no treatment										no treatment	NA
P3	39	B01	sample	no treatment										no treatment	NA
P3	39	B02	sample	no treatment										no treatment	NA
P3	39	B03	sample	79675	79675	429,6078	Mifepristone	RU-486	Hormone		Antagonist	Progesterone	Progesterone receptor antagonist	79675	Progesterone
P3	39	B04	sample	79755	79755	360,3699	Nitrendipine	1,4-Dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinecarboxylic acid ethyl methyl ester	Ca2+ Channel		Antagonist	L-type	Ca2+ channel blocker; antihypertensive	79755	Ca2+-channel
P3	39	B05	sample	79676	79676	492,96093	Minocycline hydrochloride		Cell Cycle	Enzyme	Inhibitor		Basement membrane protease inhibitor; inhibits endothelial cell proliferation and angiogenesis.	79676	NA
P3	39	B06	sample	79756	79756	445,52279	Naloxone benzoylhydrazone	[(5alpha)-4,5-Epoxy-3,14-dihydroxy-17-(2-propenyl)morphinan-6-ylidene]hydrazide benzoic acid	Opioid		Agonist	kappa	kappa3 Opioid receptor agonist; mixed mu opioid receptor agonist/antagonist	79756	opioid receptor
P3	39	B07	sample	79677	79677	337,37873	(-)-MK-801 hydrogen maleate	(5S,10R)-(_)-5-Methyl-10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5,10-imine	Glutamate		Antagonist	NMDA	Less active enantiomer of (+)-MK-801 hydrogen maleate; anticonvulsant; NMDA  glutamate receptor antagonist.	79677	NMDA
P3	39	B08	sample	79757	79757	298,35031	Olomoucine	2-[[9-Methyl-6-[(phenylmethyl)amino]-9H-purin-2-yl]amino]-ethanol	Phosphorylation	Enzyme	Inhibitor	PK	Potent and selective inhibitor of cdc2, cdk and cyclin-dependent kinases	79757	CDK
P3	39	B09	sample	79678	79678	452,66091	Methiothepin mesylate	1-[10,11-Dihydro--8-(methylthio)dibenzo[b,f]thiepin-10-yl]-4-methylpiperazine mesylate	Serotonin		Antagonist	5-HT1E, 5-HT1F, 5-HT6	5-HT1 Serotonin receptor antagonist; blocks serotonin autoreceptors	79678	serotonin receptor
P3	39	B10	sample	79758	79758	305,85108	Orphenadrine hydrochloride	beta-Dimethylaminoethyl 2-methylbenzhydryl ether hydrochloride	Cholinergic		Antagonist	Muscarinic	Muscarinic acetylcholine receptor antagonist; H1 histamine receptor antagonist	79758	acetylcholine receptor
P3	39	B11	sample	79679	79679	376,19867	MDL 105,519	(Z)-2-Carboxy-4,6-dichloroindole-3-(2'-phenyl-2'-carboxy)-ene	Glutamate		Antagonist	NMDA-Glycine	High affinity NMDA glutamate receptor antagonist at the glycine site	79679	NMDA
P3	39	B12	sample	79759	79759	460,9837	(+-)-Octoclothepin maleate	1-(8-Chloro-10,11-dihydrobenzo[b,f]thiepin-10-yl)-4-methyl-piperazine maleate	Dopamine		Antagonist	D2	D2 Dopamine receptor antagonist; serotonin receptor antagonist	79759	dopamine receptor
P3	39	B13	sample	79680	79680	734,72715	nor-Binaltorphimine dihydrochloride	nor-BNI dihydrochloride	Opioid		Antagonist	kappa	Highly selective kappa opioid receptor antagonist	79680	opioid receptor
P3	39	B14	sample	79760	79760	185,07411	O-Phospho-L-serine	L-Phosphoserine	Glutamate		Antagonist	NMDA	Competitive NMDA glutamate receptor antagonist with close structural similarity to L-glutamate	79760	NMDA
P3	39	B15	sample	79681	79681	234,61626	NCS-356	4-(4-chlorophenyl)-4-hydroxy-2-butanoic acid	GABA		Agonist	gamma-Hydroxybutyrate	gamma-Hydroxybutyrate receptor agonist	79681	gamma-Hydroxybutyrate
P3	39	B16	sample	79761	79761	732,68745	Pancuronium bromide	1,1'-([2beta,3alpha,5alpha,16beta,17beta]-3,17-Bis[acetyloxy]androstane-2,16-diyl)bis(1-methylpiperidinium) dibromide	Cholinergic		Antagonist		Aminosteroidal neuromuscular blocking agent; skeletal muscle relaxant	79761	NA
P3	39	B17	sample	79682	79682	462,41412	(-)-Nicotine hydrogen tartrate salt	(-)-1-Methyl-2-(3-pyridyl)pyrrolidine	Cholinergic		Agonist	Nicotinic	Prototype nicotinic acetylcholine receptor agonist	79682	acetylcholine receptor
P3	39	B18	sample	79762	79762	538,59739	Pentolinium di[L(+)-tartrate]	1,1'-Pentamethylenebis(1-methylpyrrolidinium hydrogen tartrate)	Cholinergic		Antagonist	Nicotinic	Peripheral ganglionic nicotinic acetylcholine receptor antagonist	79762	acetylcholine receptor
P3	39	B19	sample	79683	79683	515,9985	Nicardipine hydrochloride	YC-93 hydrochloride	Ca2+ Channel		Antagonist	L-type	L-type Ca2+ channel antagonist; antihypertensive	79683	Ca2+-channel
P3	39	B20	sample	79763	79763	166,19735	Valproic acid sodium	2-Propylpentanoic acid sodium	Anticonvulsant				Anticonvulsant	79763	NA
P3	39	B21	sample	79684	79684	1162,88665	NF 023	8,8'-[carbonylbis(imino-3,1-phenylene carbonylimino)]bis(1,3,5-naphthalene-trisulfonic acid) hexasodium salt	P2 Receptor		Antagonist	P2X1	Potent, selective P2X1 receptor antagonist	79684	P2 receptor
P3	39	B22	sample	79764	79764	401,46644	Pyrilamine maleate	Mepyramine maleate	Histamine		Antagonist	H1	H1 Histamine receptor antagonist	79764	Histamine receptor
P3	39	B23	sample	no treatment										no treatment	NA
P3	39	B24	sample	no treatment										no treatment	NA
P3	39	C01	sample	ctrl_DAPT										ctrl DAPT	WNT
P3	39	C02	sample	ctrl_Paclitaxel	80075									ctrl Paclitaxel	Tubulin
P3	39	C03	sample	79525	79525	158,11457	(+-)-Ibotenic acid	(+-)-alpha-Amino-3-hydroxy-5-isoxazoleacetic acid	Glutamate		Agonist	NMDA	Potent NMDA/metabotropic glutamate receptor agonist; excitotoxin; originally isolated from Amanita pantherina and Amanita muscaria	79525	NMDA
P3	39	C04	sample	79605	79605	481,39917	Lorglumide sodium	CR 1409	Cholecystokinin		Antagonist	CCK-A	Potent and selective non-peptide cholecystokinin (CCK) receptor antagonist; orally active	79605	CCK-A
P3	39	C05	sample	79526	79526	240,69146	Idazoxan hydrochloride	RX 781094	Imidazoline		Ligand	I1 / I2	I2-imidazoline agonist; I1-imidazoline antagonist; alpha2-Adrenergic antagonist	79526	imidazoline
P3	39	C06	sample	79606	79606	391,47677	Linopirdine	DuP 996	Cholinergic		Releaser		Stimulates release of acetylcholine and other neurotransmitters; cognitive enhancer	79606	NA
P3	39	C07	sample	79527	79527	361,35186	S(+)-Isoproterenol (+)-bitartrate		Adrenoceptor			beta	Sympathomimetic amine acting almost exclusively on beta adrenoceptors; bronchodilator; less active enantiomer of Isoproterenol	79527	adrenoceptor
P3	39	C08	sample	79607	79607	301,32607	Nocodazole	R 17934	Cytoskeleton and ECM		Inhibitor	beta-tubulin	Disrupts microtubules by binding to beta-tubulin	79607	Tubulin
P3	39	C09	sample	79528	79528	206,28721	S(+)-Ibuprofen	S-(+)-2-(4-Isobutylphenyl)propionic acid	Prostaglandin	Enzyme	Inhibitor	COX	Active enantiomer of Ibuprofen; NSAID	79528	COX
P3	39	C10	sample	79608	79608	520,60362	Metaproterenol hemisulfate		Adrenoceptor		Agonist	beta2	beta2-Adrenoceptor agonist	79608	adrenoceptor
P3	39	C11	sample	79529	79529	161,16164	1,5-Isoquinolinediol	1,5-Dihydroxyisoquinoline	Apoptosis	Enzyme	Inhibitor	PARS	Potent inhibitor of Poly(ADP-ribose) synthetase which is activated by nitric oxide; neuroprotective agent	79529	PARS
P3	39	C12	sample	79609	79609	343,20107	BBMP	5-(Benylsulfonyl)-4-bromo-2-methyl-3(2H)-pyridazinone	Cell Stress		Inhibitor	PTP	Mitochondrial permeability transition pore (PTP) inhibitor. PTP inhibitors and mitochondrial depolarization are potential therapeutics for neurodegenerative diseases.	79609	PTP
P3	39	C13	sample	79530	79530	213,23535	Kainic acid	2-Carboxy-3-carboxymethyl-4-isopropenylpyrrolidine	Glutamate		Agonist	Kainate	Excitatory amino acid receptor agonist selective for the kainate glutamate receptor subtype; conformationally restricted analog of L-glutamic acid	79530	AMPA
P3	39	C14	sample	79610	79610	519,42669	(-)-cis-(1S,2R)-U-50488 tartrate	(-)-(1S,2R)-cis-3,4-Dichloro-N-methyl-N-[2-(1-pyrrolidinyl)cyclohexyl]benzeneacetamide tartrate	Neurotransmission		Ligand	Sigma receptor	Potent sigma receptor ligand.	79610	sigma0
P3	39	C15	sample	79531	79531	466,66969	U-73343	1-[6-[((17_)-3-Methoxyestra-1,3,5[10]-trien-17-yl)amino]hexyl]-2,5-pyrrolidinedione	G-protein			PLC	Inactive analog of U73122 (Rack 16, Well D06)	79531	PLC
P3	39	C16	sample	79611	79611	211,22503	Milrinone	1,6-Dihydro-2-methyl-6-oxo-[3,4'-bipyridine]-5-carbonitrile	Cyclic Nucleotides	Enzyme	Inhibitor	PDE III	Phosphodiesterase III inhibitor	79611	PDE
P3	39	C17	sample	79532	79532	430,95436	LY-310,762 hydrochloride		Serotonin		Antagonist	5-HT1D	Potent, selective 5-HT 1D serotonin receptor antagonist.	79532	serotonin receptor
P3	39	C18	sample	79612	79612	229,71144	6-Methyl-2-(phenylethynyl)pyridine hydrochloride	MPEP hydrochloride	Glutamate		Antagonist	mGluR5	Highly selective, non-competitive mGluR5 metabotropic glutamate receptor antagonist	79612	glutamate receptor
P3	39	C19	sample	79533	79533	626,39328	VER-3323 hemifumarate salt	(S)-1-(6-Bromo-2,3-dihydroindol-1-yl)-2-propylamine hemifumarate salt	Serotonin		Agonist	5-HT2C/5-HT2B	5-HT2C/5-HT2B serotonin receptor agonist.	79533	serotonin receptor
P3	39	C20	sample	79613	79613	302,41727	2-methoxyestradiol	2-Hydroxyestradiol 2-methyl ether	Hormone		Metabolite	Estrogen	Inhibitor of angiogenesis and endothelial cell proliferation	79613	Estrogen
P3	39	C21	sample	79534	79534	564,5766	NNC 55-0396	(1S,2S)-2-(2-(N-[(3-Benzimidazol-2-yl)propyl]-N-methylamino)ethyl)-6-fluoro-1,2,3,4-tetrahydro-1-isopropyl-2-naphtyl cyclopropanecarboxylate dihydrochloride	Ca2+ Channel		Inhibitor	T-type	Selective T-type calcium channel inhibitor.	79534	T-type
P3	39	C22	sample	79614	79614	318,24215	Myricetin	Cannabiscetin	Phosphorylation	Enzyme	Inhibitor	Casein Kinase II	Casein Kinase II inhibitor	79614	CaseinKinase
P3	39	C23	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P3	39	C24	sample	ctrl_Wortmannin	80122									ctrl Wortmannin	PI3K
P3	39	D01	sample	ctrl_DAPT										ctrl DAPT	WNT
P3	39	D02	sample	ctrl_Paclitaxel	80075									ctrl Paclitaxel	Tubulin
P3	39	D03	sample	79685	79685	195,22001	L-alpha-Methyl-p-tyrosine	(S)-alpha-Methyltyrosine	Neurotransmission	Enzyme	Inhibitor	Tyrosine hydroxylase	Tyrosine hydroxylase inhibitor	79685	Tyrosine hydroxylase
P3	39	D04	sample	79765	79765	418,45057	Nimodipine	1,4-Dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinecarboxylic acid 2-methoxyethyl 1-methylethyl ester	Ca2+ Channel		Antagonist	L-type	Potent L-type Ca2+ channel antagonist	79765	Ca2+-channel
P3	39	D05	sample	79686	79686	313,87398	Maprotiline hydrochloride	9-(gamma-Methylaminopropyl)-9,10-dihydro-9,10-ethanoanthracene hydrochloride	Adrenoceptor		Inhibitor	Reuptake	Selective norepinephrine reuptake inhibitor	79686	Norepinephrine
P3	39	D06	sample	79766	79766	362,23361	NS-1619	1,3-Dihydro-1-[2-hydroxy-5-(trifluoromethyl)phenyl]-5-(trifluoromethyl)-2H-benzimidazol-2-one	K+ Channel		Activator	Ca2+ activated	Selective large conductance Ca2+-activated K+-channel activator	79766	Ca2+ activated K+ channel
P3	39	D07	sample	79687	79687	306,32111	2-Methyl-5-hydroxytryptamine maleate	2-Methylserotonin maleate	Serotonin		Agonist	5-HT3	5-HT3 Serotonin receptor agonist	79687	serotonin receptor
P3	39	D08	sample	79767	79767	282,47048	Oleic Acid	Elainic acid	Phosphorylation	Enzyme	Activator	PKC	Activates protein kinase C in hepatocytes; uncouples oxidative phosphorylation	79767	PKC
P3	39	D09	sample	79688	79688	419,35161	Nemadipine-A	1,4-Dihydro-2,6-dimethyl-4-(pentafluorophenyl)-3,5-pyridinedicarboxylic acid diethyl ester	Ca2+ Channels		Antagonist	L-type (alpha1)	An L-type calcium channel alpha1-subunit antagonist.	79688	Ca2+-channel
P3	39	D10	sample	79768	79768	249,334	TG003	(Z)-1-(3-Ethyl-5-methoxy-2,3-dihydrobenzothiazol-2-ylidene)-propan-2-one	Cell Cycle	Enzyme	Inhibitor	Clk	Potent, specific, and reversible Cdc2-like kinase (Clk) inhibitor. Competes with ATP.	79768	Clk
P3	39	D11	sample	79689	79689	456,45337	Sivelestat sodium salt hydrate	EI 546, Elaspol, LY 544349, o-(p-Hydroxybenzenesulfonamido)hippuric acid, pivalate (ester), Ono-5046	Biochemistry	EnzymeEnzyme	Inhibitor	HNE	Sivelestat is a competitive human neutrophil elastase (HNE) inhibitor (IC50 = 44 nM, Ki = 0.2 µM). It also inhibits leukocyte elastase obtained from rabbit, rat, hamster and mouse (IC50 = 19 to 49 nM).	79689	HNE
P3	39	D12	sample	79769	79769	314,47205	Progesterone	4-Pregnene-3,20-dione	Hormone			Progesterone	Suppresses ovulation; induces maturation and secretory activity of the uterine endothelium	79769	Progesterone
P3	39	D13	sample	79690	79690	303,20143	Neostigmine bromide		Cholinergic	Enzyme	Inhibitor	Acetylcholinesterase	Reversible acetylcholinesterase inhibitor.	79690	Acetylcholinesterase
P3	39	D14	sample	79770	79770	295,81224	(+-)-Propranolol hydrochloride	(+-)-1-(Isopropylamino)-3-(1-naphthyloxy)-2-propanol hydrochloride	Adrenoceptor		Antagonist	beta	beta Adrenoceptor antagonist; cardiac depressant (anti-arrhythmic)	79770	adrenoceptor
P3	39	D15	sample	79691	79691	336,32562	S-Nitrosoglutathione	GSNO	Nitric Oxide		Donor		Nitric oxide donor in vivo	79691	NO
P3	39	D16	sample	79771	79771	334,50333	3-alpha,21-Dihydroxy-5-alpha-pregnan-20-one	5-alpha-THDOC	GABA		Modulator	GABA-A	Positive allosteric modulator of GABA-A receptors	79771	GABA-A
P3	39	D17	sample	79692	79692	219,20161	NG-Nitro-L-arginine	L-NOARG; L-NNA	Nitric Oxide	Enzyme	Inhibitor	NOS	Potent nitric oxide synthase inhibitor	79692	NOS
P3	39	D18	sample	79772	79772	235,33133	1-Phenyl-3-(2-thiazolyl)-2-thiourea		Dopamine	Enzyme	Inhibitor	beta-Hydroxylase	Dopamine beta-hydroxylase inhibitor	79772	beta-Hydroxylase
P3	39	D19	sample	79693	79693	346,34281	Nifedipine		Ca2+ Channel		Antagonist	L-type	L-type Ca2+ channel blocker; vasodilator	79693	Ca2+-channel
P3	39	D20	sample	79773	79773	320,88732	Promethazine hydrochloride		Histamine		Antagonist	H1	H1 Histamine receptor antagonist; anticholinergic	79773	Histamine receptor
P3	39	D21	sample	79694	79694	272,69596	Nimustine hydrochloride	ACNU	DNA		Intercalator		Antineoplastic; bifunctional nitrosourea alkylating anticancer agent	79694	Intercalator
P3	39	D22	sample	79774	79774	331,35256	Piroxicam	4-Hydroxy-2-methyl-3-(pyrid-2-yl-carbamoyl)-2H-1,2-benzothiazine 1,1-dioxide	Prostaglandin	Enzyme	Inhibitor	COX	Cyclooxygenase (COX) inhibitor	79774	COX
P3	39	D23	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P3	39	D24	sample	ctrl_Wortmannin	80122									ctrl Wortmannin	PI3K
P3	39	E01	sample	ctrl_DAPT										ctrl DAPT	WNT
P3	39	E02	sample	ctrl_Paclitaxel	80075									ctrl Paclitaxel	Tubulin
P3	39	E03	sample	79535	79535	800,9985	Ifenprodil tartrate	alpha-(4-Hydroxyphenyl)-beta-(4-benzylpiperidin-1-yl)-beta-methylethanol tartrate	Glutamate		Blocker	Polyamine site NMDA	Blocks the polyamine binding site associated with the NMDA glutamate receptor; neuroprotective	79535	NMDA
P3	39	E04	sample	79615	79615	283,2614	CHM-1 hydrate	2-(2-fluorophenyl)-6,7-methylenedioxy-2-4-quinolone hydrate; NSC 656158	Apoptosis		Inducer		Possesses antimitotic antitumor activity. It is a potent and selective antitumor agent in human hepatocellular carcinoma. CHM-1 induces apoptosis, and it binds tubulin and inhibits tubulin polymerization.	79615	Tubulin
